 # red-shift z    virial mass M [solar mass]    r_delta_c [Mpc]    M_delta_c [solar mass]
 # r_delta_d [Mpc]    M_delta_d [solar mass]
  5.0000000000E-03  8.1632858002E+09  3.9522761850E-02  7.0021753186E+09  6.5915159833E-02  9.1203302454E+09
  5.0000000000E-03  1.0469728161E+10  4.2920561421E-02  8.9678287476E+09  7.1638537527E-02  1.1708325018E+10
  5.0000000000E-03  1.3427829241E+10  4.6610173403E-02  1.1485060303E+10  7.7859189418E-02  1.5030875234E+10
  5.0000000000E-03  1.7221707703E+10  5.0616628859E-02  1.4708580961E+10  8.4620353409E-02  1.9296526499E+10
  5.0000000000E-03  2.2087502819E+10  5.4967102843E-02  1.8836476384E+10  9.1969030238E-02  2.4773048743E+10
  5.0000000000E-03  2.8328072290E+10  5.9691097725E-02  2.4122361468E+10  9.9956311275E-02  3.1804260228E+10
  5.0000000000E-03  3.6331842774E+10  6.4820642151E-02  3.0890939095E+10  1.0863773491E-01  4.0831632313E+10
  5.0000000000E-03  4.6596986404E+10  7.0390506988E-02  3.9557915970E+10  1.1807367405E-01  5.2422033968E+10
  5.0000000000E-03  5.9762428110E+10  7.6438439682E-02  5.0655495040E+10  1.2832975738E-01  6.7303361434E+10
  5.0000000000E-03  7.6647613704E+10  8.3005418608E-02  6.4865005057E+10  1.3947732740E-01  8.6410294832E+10
  5.0000000000E-03  9.8303513968E+10  9.0135929097E-02  8.3058664342E+10  1.5159393846E-01  1.1094306107E+11
  5.0000000000E-03  1.2607803937E+11  9.7878263011E-02  1.0635303421E+11  1.6476389820E-01  1.4244290146E+11
  5.0000000000E-03  1.6169993697E+11  1.0628484383E-01  1.3617743203E+11  1.7907885627E-01  1.8288899433E+11
  5.0000000000E-03  2.0738639136E+11  1.1541257947E-01  1.7436148807E+11  1.9463844447E-01  2.3482293460E+11
  5.0000000000E-03  2.6598102713E+11  1.2532324513E-01  2.2324719966E+11  2.1155097274E-01  3.0150860799E+11
  5.0000000000E-03  3.4113090222E+11  1.3608389875E-01  2.8583233250E+11  2.2993418587E-01  3.8713752791E+11
  5.0000000000E-03  4.3751350878E+11  1.4776733189E-01  3.6595393304E+11  2.4991608643E-01  4.9709256792E+11
  5.0000000000E-03  5.6112791049E+11  1.6045255898E-01  4.6852316392E+11  2.7163582939E-01  6.3828670321E+11
  5.0000000000E-03  7.1966813735E+11  1.7422534816E-01  5.9982580714E+11  2.9524469502E-01  8.1959810306E+11
  5.0000000000E-03  9.2300207892E+11  1.8917879741E-01  7.6790678523E+11  3.2090714668E-01  1.0524289910E+12
  5.0000000000E-03  1.1837856832E+12  2.0541395960E-01  9.8306217586E+11  3.4880198108E-01  1.3514234936E+12
  5.0000000000E-03  1.5182506907E+12  2.2304052079E-01  1.2584687489E+12  3.7912357902E-01  1.7353897280E+12
  5.0000000000E-03  1.9472149330E+12  2.4217753615E-01  1.6109894390E+12  4.1208326540E-01  2.2284842586E+12
  5.0000000000E-03  2.4973780802E+12  2.6295422853E-01  2.0622038865E+12  4.4791078816E-01  2.8617336100E+12
  5.0000000000E-03  3.2029834867E+12  2.8551085486E-01  2.6397268937E+12  4.8685592644E-01  3.6749887911E+12
  5.0000000000E-03  4.1079495723E+12  3.0999964627E-01  3.3788951755E+12  5.2919023929E-01  4.7194361130E+12
  5.0000000000E-03  5.2686033999E+12  3.3658582795E-01  4.3249252098E+12  5.7520896738E-01  6.0608227026E+12
  5.0000000000E-03  6.7571865958E+12  3.6544872585E-01  5.5356736655E+12  6.2523310088E-01  7.7836002349E+12
  5.0000000000E-03  8.6663518250E+12  3.9678296721E-01  7.0851685534E+12  6.7961162826E-01  9.9962483916E+12
  5.0000000000E-03  1.1114929696E+13  4.3079978314E-01  9.0681261257E+12  7.3872398180E-01  1.2838114069E+13
  5.0000000000E-03  1.4255325037E+13  4.6772842175E-01  1.1605728495E+13  8.0298269691E-01  1.6488198102E+13
  5.0000000000E-03  1.8283002903E+13  5.0781768120E-01  1.4853013581E+13  8.7283630430E-01  2.1176444343E+13
  5.0000000000E-03  2.3448654751E+13  5.5133757289E-01  1.9008326981E+13  9.4877247501E-01  2.7198244043E+13
  5.0000000000E-03  3.0073802020E+13  5.9858112570E-01  2.4325410614E+13  1.0313214409E+00  3.4933071753E+13
  5.0000000000E-03  3.8570808328E+13  6.4986634332E-01  3.1128863138E+13  1.1210597142E+00  4.4868430141E+13
  5.0000000000E-03  4.9468545882E+13  7.0553832749E-01  3.9833911820E+13  1.2186141333E+00  5.7630616827E+13
  5.0000000000E-03  6.3445313639E+13  7.6597158127E-01  5.0971697229E+13  1.3246662617E+00  7.4024257810E+13
  5.0000000000E-03  8.1371056112E+13  8.3157250755E-01  6.5221606555E+13  1.4399571735E+00  9.5083106637E+13
  5.0000000000E-03  1.0436151061E+14  9.0278211919E-01  8.3452618868E+13  1.5652926565E+00  1.2213532126E+14
  5.0000000000E-03  1.3384765318E+14  9.8007897883E-01  1.0677617199E+14  1.7015488724E+00  1.5688734679E+14
  5.0000000000E-03  1.7166476565E+14  1.0639823877E+00  1.3661375891E+14  1.8496785122E+00  2.0153171000E+14
  5.0000000000E-03  2.2016666759E+14  1.1550558441E+00  1.7478335416E+14  2.0107174904E+00  2.5888554549E+14
  5.0000000000E-03  2.8237222318E+14  1.2539107955E+00  2.2360991074E+14  2.1857922271E+00  3.3256861938E+14
  5.0000000000E-03  3.6215324189E+14  1.3612107069E+00  2.8606662575E+14  2.3761275669E+00  4.2723211824E+14
  5.0000000000E-03  4.6447546834E+14  1.4776754746E+00  3.6595553464E+14  2.5830553932E+00  5.4885268707E+14
  5.0000000000E-03  5.9570766112E+14  1.6040862125E+00  4.6813837348E+14  2.8080239964E+00  7.0511033487E+14
  5.0000000000E-03  7.6401799816E+14  1.7412904439E+00  5.9883168842E+14  3.0526082645E+00  9.0587414178E+14
  5.0000000000E-03  9.7988248199E+14  1.8902077313E+00  7.6598405531E+14  3.3185207674E+00  1.1638265362E+15
  5.0000000000E-03  1.2567369889E+15  2.0518357830E+00  9.7975823434E+14  3.6076238119E+00  1.4952656969E+15
  5.0000000000E-03  1.6118135474E+15  2.2272570749E+00  1.2531474230E+15  3.9219425564E+00  1.9211369321E+15
  5.0000000000E-03  2.0672128970E+15  2.4176460326E+00  1.6027628681E+15  4.2636792742E+00  2.4683584144E+15
  5.0000000000E-03  2.6512800866E+15  2.6242768194E+00  2.0498404396E+15  4.6352288694E+00  3.1715253285E+15
  5.0000000000E-03  3.4003687320E+15  2.8485317818E+00  2.6215269817E+15  5.0391957542E+00  4.0751005031E+15
  5.0000000000E-03  4.3611037447E+15  3.0919106090E+00  3.3525241288E+15  5.4784122076E+00  5.2362304879E+15
  5.0000000000E-03  5.5932833675E+15  3.3560402643E+00  4.2871888242E+15  5.9559583454E+00  6.7283657440E+15
  5.0000000000E-03  7.1736011478E+15  3.6426857550E+00  5.4822173045E+15  6.4751838443E+00  8.6459146952E+15
  5.3990051491E-03  1.4347202296E+05  1.0437424306E-03  1.2900858212E+05  1.6955737038E-03  1.5524036443E+05
  5.3990051491E-03  1.8400839023E+05  1.1337057438E-03  1.6532541678E+05  1.8425570999E-03  1.9921292021E+05
  5.3990051491E-03  2.3599784110E+05  1.2314192016E-03  2.1186360081E+05  2.0022863179E-03  2.5564257005E+05
  5.3990051491E-03  3.0267631238E+05  1.3375500456E-03  2.7149929542E+05  2.1758670694E-03  3.2805881669E+05
  5.3990051491E-03  3.8819401758E+05  1.4528229193E-03  3.4791778754E+05  2.3645010327E-03  4.2099133769E+05
  5.3990051491E-03  4.9787376522E+05  1.5780248032E-03  4.4584105805E+05  2.5694941867E-03  5.4025345657E+05
  5.3990051491E-03  6.3854226203E+05  1.7140103722E-03  5.7131933555E+05  2.7922658688E-03  6.9330596877E+05
  5.3990051491E-03  8.1895502210E+05  1.8617078125E-03  7.3210462262E+05  3.0343586206E-03  8.8972410650E+05
  5.3990051491E-03  1.0503413292E+06  2.0221251391E-03  9.3812923574E+05  3.2974488881E-03  1.1417968838E+06
  5.3990051491E-03  1.3471031717E+06  2.1963570545E-03  1.2021188725E+06  3.5833586530E-03  1.4652963591E+06
  5.3990051491E-03  1.7277116541E+06  2.3855923973E-03  1.5403780149E+06  3.8940680745E-03  1.8804649978E+06
  5.3990051491E-03  2.2158566785E+06  2.5911222281E-03  1.9737960941E+06  4.2317292292E-03  2.4132829771E+06
  5.3990051491E-03  2.8419214562E+06  2.8143486114E-03  2.5291364569E+06  4.5986810471E-03  3.0970948281E+06
  5.3990051491E-03  3.6448736244E+06  3.0567941496E-03  3.2406875881E+06  4.9974655460E-03  3.9746973180E+06
  5.3990051491E-03  4.6746906777E+06  3.3201123344E-03  4.1523783654E+06  5.4308454742E-03  5.1010193777E+06
  5.3990051491E-03  5.9954706759E+06  3.6060987880E-03  5.3204877190E+06  5.9018234917E-03  6.5465620113E+06
  5.3990051491E-03  7.6894218469E+06  3.9167034674E-03  6.8171156663E+06  6.4136630166E-03  8.4018137313E+06
  5.3990051491E-03  9.8619794069E+06  4.2540439141E-03  8.7346295719E+06  6.9699108850E-03  1.0782918233E+07
  5.3990051491E-03  1.2648368077E+07  4.6204196432E-03  1.1191359581E+07  7.5744219819E-03  1.3838949537E+07
  5.3990051491E-03  1.6222018767E+07  5.0183277610E-03  1.4338893992E+07  8.2313860127E-03  1.7761250576E+07
  5.3990051491E-03  2.0805363291E+07  5.4504799287E-03  1.8371423955E+07  8.9453566065E-03  2.2795420662E+07
  5.3990051491E-03  2.6683679009E+07  5.9198207717E-03  2.3537712834E+07  9.7212829481E-03  2.9256703308E+07
  5.3990051491E-03  3.4222845114E+07  6.4295478745E-03  3.0156427316E+07  1.0564544162E-02  3.7549739164E+07
  5.3990051491E-03  4.3892115751E+07  6.9831334838E-03  3.8635773959E+07  1.1480986692E-02  4.8193922665E+07
  5.3990051491E-03  5.6293327415E+07  7.5843480727E-03  4.9498649917E+07  1.2476964924E-02  6.1855952425E+07
  5.3990051491E-03  7.2198358572E+07  8.2372859250E-03  6.3414855699E+07  1.3559385355E-02  7.9391616776E+07
  5.3990051491E-03  9.2597173055E+07  8.9463929097E-03  8.1242352095E+07  1.4735754598E-02  1.0189943524E+08
  5.3990051491E-03  1.1875943757E+08  9.7164966339E-03  1.0408009956E+08  1.6014231566E-02  1.3078952069E+08
  5.3990051491E-03  1.5231354854E+08  1.0552839181E-02  1.3333573052E+08  1.7403684200E-02  1.6787198212E+08
  5.3990051491E-03  1.9534798701E+08  1.1461112644E-02  1.7081221650E+08  1.8913751131E-02  2.1547041423E+08
  5.3990051491E-03  2.5054131032E+08  1.2447497716E-02  2.1881886001E+08  2.0554908716E-02  2.7656759498E+08
  5.3990051491E-03  3.2132887129E+08  1.3518705566E-02  2.8031343496E+08  2.2338543904E-02  3.5499253367E+08
  5.3990051491E-03  4.1211664213E+08  1.4682023310E-02  3.5908421393E+08  2.4277033448E-02  4.5566060855E+08
  5.3990051491E-03  5.2855545174E+08  1.5945363374E-02  4.5998306996E+08  2.6383830015E-02  5.8488186612E+08
  5.3990051491E-03  6.7789270562E+08  1.7317317074E-02  5.8922397790E+08  2.8673555795E-02  7.5075683482E+08
  5.3990051491E-03  8.6942348021E+08  1.8807212784E-02  7.5476525549E+08  3.1162104260E-02  9.6368470152E+08
  5.3990051491E-03  1.1150690687E+09  2.0425179078E-02  9.6679902560E+08  3.3866750790E-02  1.2370157574E+09
  5.3990051491E-03  1.4301189884E+09  2.2182213274E-02  1.2383779627E+09  3.6806272929E-02  1.5878890815E+09
  5.3990051491E-03  1.8341826334E+09  2.4090255836E-02  1.5862178104E+09  4.0001081122E-02  2.0383080691E+09
  5.3990051491E-03  2.3524098065E+09  2.6162271142E-02  2.0317249426E+09  4.3473360843E-02  2.6165213557E+09
  5.3990051491E-03  3.0170560974E+09  2.8412335147E-02  2.6023120458E+09  4.7247227100E-02  3.3587958775E+09
  5.3990051491E-03  3.8694905409E+09  3.0855730551E-02  3.3330826694E+09  5.1348892408E-02  4.3116934574E+09
  5.3990051491E-03  4.9627705164E+09  3.3509050087E-02  4.2689880123E+09  5.5806849404E-02  5.5349939524E+09
  5.3990051491E-03  6.3649441542E+09  3.6390308642E-02  5.4675882617E+09  6.0652069369E-02  7.1054486443E+09
  5.3990051491E-03  8.1632858002E+09  3.9519064954E-02  7.0025878579E+09  6.5918218061E-02  9.1215997568E+09
  5.3990051491E-03  1.0469728161E+10  4.2916553700E-02  8.9683614828E+09  7.1641890362E-02  1.1709969018E+10
