  3.37202426119278878E-002  2.52484265457190403E-002
  3.63054998569801446E-002  2.70487054108283255E-002
  3.90889631202990320E-002  2.89666556198714675E-002
  4.20858284237706978E-002  3.10083437618966541E-002
  4.53124568350411483E-002  3.31798965701133874E-002
  4.87864637890264158E-002  3.54874556236803446E-002
  5.25268152575073810E-002  3.79371237177771395E-002
  5.65539312918373754E-002  4.05349020961608478E-002
  6.08897975040422687E-002  4.32866177563264107E-002
  6.55580850949330635E-002  4.61978400802151440E-002
  7.05842800845110918E-002  4.92737861195149188E-002
  7.59958224501858792E-002  5.25192139809394776E-002
  8.18222559324156551E-002  5.59383039208570937E-002
  8.80953893256188197E-002  5.95345269778541006E-002
  9.48494701349066882E-002  6.33105012536787359E-002
  0.10212137154669836       6.72678363042730765E-002
  0.10995079373396299       7.14069665287504346E-002
  0.11838048059509565       7.57269749486363247E-002
  0.12745645310968781       8.02254093529250617E-002
  0.13722826058517515       8.48980934429708622E-002
  0.14774925116601545       8.97389363362336157E-002
  0.15907686308221416       9.47397445644719283E-002
  0.17127293822723719       9.98900415077461495E-002
  0.18440405977725602       0.10517690000994498     
  0.19854191569492269       0.11058479468504272     
  0.21376369010218299       0.11609548109767805     
  0.23015248465878826       0.12168790953060230     
  0.24779777224697541       0.12733818137230449     
  0.26679588543915900       0.13301955620427075     
  0.28725054241537351       0.13870251737268988     
  0.30927341320165452       0.14435490313320445     
  0.33298472932067885       0.14994210931027854     
  0.35851394018298560       0.15542736778409261     
  0.38600041980227628       0.16077210300224873     
  0.41559422769303134       0.16593636613768067     
  0.44745692810448218       0.17087934354193687     
  0.48176247206346146       0.17555993287843272     
  0.51869814704154660       0.17993737690703204     
  0.55846559943110907       0.18397194150847035     
  0.60128193541236374       0.18762562139033867     
  0.64738090622148803       0.19086285422500171     
  0.69701418429065520       0.19365122195027773     
  0.75045273722693195       0.19596211681043879     
  0.80798830713113368       0.19777134958103554     
  0.86993500333282048       0.19905967839979588     
  0.93663101723680020       0.19981323873759574     
   1.0084404686431661       0.20002385822715907     
   1.0857553936206461       0.19968924417983080     
   1.1689978847858618       0.19881303644559489     
   1.2586223956731108       0.19740472353307689     
   1.3551182217751432       0.19547942529263601     
   1.4590121717999061       0.19305755065433089     
   1.5708714437267006       0.19016434359772943     
   1.6913067213632740       0.18682933444840691     
   1.8209755083091692       0.18308571654539557     
   1.9605857175267536       0.17896967018015400     
   2.1108995361168095       0.17451965642855319     
   2.2727375863980090       0.16977570312077786     
   2.4469834060072557       0.16477870382839752     
   2.6345882714795215       0.15956974855726036     
   2.8365763916409947       0.15418950202045034     
   3.0540504991683251       0.14867764214601978     
   3.2881978708404813       0.14307236806714430     
   3.5402968093501568       0.13740998344837052     
   3.8117236220614719       0.13172455779234454     
   4.1039601348137698       0.12604766548169016     
   4.4186017817923089       0.12040819983533954     
   4.7573663156316544       0.11483225745270796     
   5.1221031853036338       0.10934308660153298     
   5.5148036329874639       0.10396109236424420     
   5.9376115650448069       9.87038906577429875E-002
   6.3928352564487430       9.35864030300018745E-002
   6.8829599525656517       8.86209842514304735E-002
   7.4106614370882014       8.38175750928481372E-002
   7.9788206401920565       7.91838732492708697E-002
   8.5905393666680183       7.47255160680602576E-002
   9.2491572298956442       7.04462695166960112E-002
   9.9582698841075956       6.63482186332512991E-002
   10.721748654481807       6.24319555041559990E-002
   11.543761672229891       5.86967615803483111E-002
   12.428796630066529       5.51407818538469444E-002
   13.381685282290952       5.17611890586775272E-002
   14.407629823236054       4.85543366255439118E-002
   15.512231288095514       4.55158996061071422E-002
   16.701520131180214       4.26410031914511642E-002
   17.981989148542695       3.99243387842412034E-002
   19.360628924707196       3.73602678510545211E-002
   20.844965997022996       3.49429139873409511E-002
   22.443103945995201       3.26662437799443706E-002
   24.163767635921353       3.05241371586588948E-002
   26.016350847360837       2.85104479962250031E-002
   28.010967561481671       2.66190557523325461E-002
   30.158507176265715       2.48439089678084493E-002
   32.470693956019836       2.31790614057488520E-002
   34.960151038750929       2.16187016117122960E-002
   37.640469350846388       2.01571766293151232E-002
   40.526281805292413       1.87890105640938880E-002
   43.633343188507396       1.75089186401362791E-002
   46.978616171924131       1.63118173430031460E-002
   50.580363917891844       1.51928311906575839E-002
